repo	pr	job	opened	queue_s	setup_s	test_s	pr_open_to_green_s
mas-bandwidth/schema	858	test	2026-08-12T08:07:00Z	98	77	399	703
mas-bandwidth/schema	859	check	2026-08-12T09:44:00Z	100	69	293	789
mas-bandwidth/schema	859	test	2026-08-12T09:44:00Z	109	86	452	789
mas-bandwidth/schema	860	check	2026-08-12T11:21:00Z	111	78	346	810
mas-bandwidth/schema	860	test	2026-08-12T11:21:00Z	120	95	505	810
mas-bandwidth/schema	861	check	2026-08-12T12:58:00Z	45	87	399	819
mas-bandwidth/schema	861	test	2026-08-12T12:58:00Z	54	104	558	819
mas-bandwidth/schema	862	check	2026-08-12T14:35:00Z	56	96	452	905
mas-bandwidth/schema	862	test	2026-08-12T14:35:00Z	65	113	611	905
mas-bandwidth/schema	863	check	2026-08-12T16:12:00Z	67	105	505	991
mas-bandwidth/schema	863	test	2026-08-12T16:12:00Z	76	122	664	991
mas-bandwidth/schema	864	check	2026-08-12T17:49:00Z	78	114	558	1077
mas-bandwidth/schema	864	test	2026-08-12T17:49:00Z	87	131	717	1077
mas-bandwidth/schema	865	check	2026-08-12T19:26:00Z	89	123	611	1098
mas-bandwidth/schema	865	test	2026-08-12T19:26:00Z	98	140	770	1098
mas-bandwidth/schema	866	check	2026-08-12T21:03:00Z	100	132	664	1184
mas-bandwidth/schema	866	test	2026-08-12T21:03:00Z	109	149	823	1184
mas-bandwidth/schema	867	check	2026-08-12T22:40:00Z	111	141	717	1270
mas-bandwidth/schema	867	test	2026-08-12T22:40:00Z	120	158	876	1270
mas-bandwidth/schema	868	check	2026-08-13T00:17:00Z	45	150	770	1094
mas-bandwidth/schema	868	test	2026-08-13T00:17:00Z	54	167	240	1094
mas-bandwidth/schema	869	check	2026-08-13T01:54:00Z	56	60	823	1081
mas-bandwidth/schema	869	test	2026-08-13T01:54:00Z	65	77	293	1081
mas-bandwidth/schema	870	check	2026-08-13T03:31:00Z	67	69	876	1102
mas-bandwidth/schema	870	test	2026-08-13T03:31:00Z	76	86	346	1102
mas-bandwidth/schema	871	check	2026-08-13T05:08:00Z	78	78	240	684
mas-bandwidth/schema	871	test	2026-08-13T05:08:00Z	87	95	399	684
mas-bandwidth/schema	872	check	2026-08-13T06:45:00Z	89	87	293	770
mas-bandwidth/schema	872	test	2026-08-13T06:45:00Z	98	104	452	770
mas-bandwidth/schema	873	check	2026-08-13T08:22:00Z	100	96	346	856
mas-bandwidth/schema	873	test	2026-08-13T08:22:00Z	109	113	505	856
mas-bandwidth/schema	874	check	2026-08-13T09:59:00Z	111	105	399	942
mas-bandwidth/schema	874	test	2026-08-13T09:59:00Z	120	122	558	942
mas-bandwidth/schema	875	check	2026-08-13T11:36:00Z	45	114	452	886
mas-bandwidth/schema	875	test	2026-08-13T11:36:00Z	54	131	611	886
mas-bandwidth/schema	876	check	2026-08-13T13:13:00Z	56	123	505	972
mas-bandwidth/schema	876	test	2026-08-13T13:13:00Z	65	140	664	972
mas-bandwidth/schema	877	check	2026-08-13T14:50:00Z	67	132	558	1058
mas-bandwidth/schema	877	test	2026-08-13T14:50:00Z	76	149	717	1058
mas-bandwidth/schema	878	check	2026-08-13T16:27:00Z	78	141	611	1144
mas-bandwidth/schema	878	test	2026-08-13T16:27:00Z	87	158	770	1144
mas-bandwidth/schema	879	check	2026-08-13T18:04:00Z	89	150	664	1230
mas-bandwidth/schema	879	test	2026-08-13T18:04:00Z	98	167	823	1230
mas-bandwidth/schema	880	check	2026-08-13T19:41:00Z	100	60	717	1152
mas-bandwidth/schema	880	test	2026-08-13T19:41:00Z	109	77	876	1152
mas-bandwidth/schema	881	check	2026-08-13T21:18:00Z	111	69	770	1053
mas-bandwidth/schema	881	test	2026-08-13T21:18:00Z	120	86	240	1053
mas-bandwidth/schema	882	check	2026-08-13T22:55:00Z	45	78	823	1062
mas-bandwidth/schema	882	test	2026-08-13T22:55:00Z	54	95	293	1062
mas-bandwidth/schema	883	check	2026-08-14T00:32:00Z	56	87	876	1148
mas-bandwidth/schema	883	test	2026-08-14T00:32:00Z	65	104	346	1148
mas-bandwidth/schema	884	check	2026-08-14T02:09:00Z	67	96	240	730
mas-bandwidth/schema	884	test	2026-08-14T02:09:00Z	76	113	399	730
mas-bandwidth/schema	885	check	2026-08-14T03:46:00Z	78	105	293	751
mas-bandwidth/schema	885	test	2026-08-14T03:46:00Z	87	122	452	751
mas-bandwidth/schema	886	check	2026-08-14T05:23:00Z	89	114	346	837
mas-bandwidth/schema	886	test	2026-08-14T05:23:00Z	98	131	505	837
mas-bandwidth/schema	887	check	2026-08-14T07:00:00Z	100	123	399	923
mas-bandwidth/schema	887	test	2026-08-14T07:00:00Z	109	140	558	923
mas-bandwidth/schema	888	check	2026-08-14T08:37:00Z	111	132	452	1009
mas-bandwidth/schema	888	test	2026-08-14T08:37:00Z	120	149	611	1009
mas-bandwidth/schema	889	check	2026-08-14T10:14:00Z	45	141	505	1018
mas-bandwidth/schema	889	test	2026-08-14T10:14:00Z	54	158	664	1018
mas-bandwidth/schema	890	check	2026-08-14T11:51:00Z	56	150	558	1039
mas-bandwidth/schema	890	test	2026-08-14T11:51:00Z	65	167	717	1039
mas-bandwidth/schema	891	check	2026-08-14T13:28:00Z	67	60	611	1026
mas-bandwidth/schema	891	test	2026-08-14T13:28:00Z	76	77	770	1026
mas-bandwidth/schema	892	check	2026-08-14T15:05:00Z	78	69	664	1112
mas-bandwidth/schema	892	test	2026-08-14T15:05:00Z	87	86	823	1112
mas-bandwidth/schema	893	check	2026-08-14T16:42:00Z	89	78	717	1198
mas-bandwidth/schema	893	test	2026-08-14T16:42:00Z	98	95	876	1198
mas-bandwidth/schema	894	check	2026-08-14T18:19:00Z	100	87	770	1099
mas-bandwidth/schema	894	test	2026-08-14T18:19:00Z	109	104	240	1099
mas-bandwidth/schema	895	check	2026-08-14T19:56:00Z	111	96	823	1120
mas-bandwidth/schema	895	test	2026-08-14T19:56:00Z	120	113	293	1120
mas-bandwidth/schema	896	check	2026-08-14T21:33:00Z	45	105	876	1129
mas-bandwidth/schema	896	test	2026-08-14T21:33:00Z	54	122	346	1129
mas-bandwidth/schema	897	check	2026-08-14T23:10:00Z	56	114	240	711
mas-bandwidth/schema	897	test	2026-08-14T23:10:00Z	65	131	399	711
mas-bandwidth/schema	898	check	2026-08-15T00:47:00Z	67	123	293	-
mas-bandwidth/schema	898	test	2026-08-15T00:47:00Z	76	140	452	-
mas-bandwidth/schema	899	check	2026-08-15T02:24:00Z	78	132	346	-
mas-bandwidth/schema	899	test	2026-08-15T02:24:00Z	87	149	505	-
